X82,nd,bra,pre,par,ama,ind,total,nao_bra_prop,nao_bra_prop_declarados
35004125,93,46,3,9,0,0,151,69.5364238410596,20.68965517241379
35004129,8,26,4,60,0,0,98,73.46938775510203,71.11111111111111
35004130,77,36,2,60,0,1,176,79.54545454545455,63.63636363636363
35004133,226,599,62,423,3,4,1317,54.51784358390282,45.096241979835014
35004134,96,31,2,30,1,0,160,80.625,51.5625
35004145,178,261,27,138,1,1,606,56.93069306930694,39.018691588785046
35004146,77,20,0,3,0,0,100,80,13.043478260869568
35004147,100,52,7,74,0,0,233,77.6824034334764,60.902255639097746
35004148,110,32,4,25,1,0,172,81.3953488372093,48.38709677419355
35004149,114,60,4,38,1,1,218,72.47706422018348,42.307692307692314
35004150,403,92,14,150,1,0,660,86.06060606060606,64.2023346303502
35004151,96,38,4,76,1,0,215,82.32558139534883,68.0672268907563
35004152,48,15,2,14,1,0,80,81.25,53.125
35004153,78,18,1,23,0,0,120,85,57.14285714285714
35004154,143,43,3,6,1,0,196,78.06122448979592,18.867924528301884
35004155,118,23,1,10,0,0,152,84.86842105263158,32.35294117647059
35004156,132,46,7,25,0,0,210,78.0952380952381,41.02564102564102
35004157,87,193,17,59,3,0,359,46.239554317548745,29.04411764705882
35004159,109,25,2,21,1,0,158,84.17721518987342,48.97959183673469
35004160,46,31,2,17,0,0,96,67.70833333333333,38
35004163,7,26,1,14,0,0,48,45.833333333333336,36.58536585365854
35004164,95,48,2,65,0,0,210,77.14285714285715,58.26086956521739
35004165,62,46,2,89,1,0,200,77,66.66666666666667
35004166,49,45,4,66,1,0,165,72.72727272727273,61.206896551724135
35004167,159,30,7,25,1,1,223,86.54708520179372,53.125
35004168,56,15,1,19,0,0,91,83.51648351648352,57.14285714285714
35004169,295,383,27,186,3,3,897,57.30211817168339,36.37873754152824
35004170,126,368,58,258,3,2,815,54.846625766871156,46.58925979680697
35004171,40,45,9,22,1,0,117,61.53846153846154,41.55844155844156
35004172,12,80,0,1,0,0,93,13.978494623655912,1.2345679012345734
35004173,80,43,4,22,0,0,149,71.14093959731544,37.68115942028986
35004174,146,29,3,37,0,0,215,86.51162790697674,57.971014492753625
35004177,120,16,2,12,0,0,150,89.33333333333333,46.666666666666664
35004179,68,51,7,23,0,0,149,65.7718120805369,37.03703703703704
35004180,60,17,0,8,0,0,85,80,31.999999999999996
35004181,42,18,2,13,1,0,76,76.31578947368422,47.05882352941176
35004184,50,30,0,16,0,0,96,68.75,34.78260869565217
35004187,179,33,2,16,0,0,230,85.65217391304347,35.29411764705882
35004188,50,45,1,1,1,0,98,54.08163265306123,6.25
35004189,10,36,2,22,0,0,70,48.57142857142858,40
35004190,20,78,5,13,0,0,116,32.758620689655174,18.75
35004194,262,95,7,92,0,0,456,79.16666666666666,51.03092783505154
35004200,298,161,15,132,1,0,607,73.47611202635915,47.896440129449836
35004212,175,307,39,218,6,2,747,58.90227576974565,46.328671328671334
35004220,58,15,1,19,2,0,95,84.21052631578947,59.45945945945945
35004221,79,31,6,51,1,1,169,81.65680473372781,65.55555555555556
35004222,52,26,0,17,2,0,97,73.1958762886598,42.22222222222223
35004223,77,40,0,14,0,0,131,69.46564885496183,25.92592592592593
35004224,63,180,10,76,2,0,331,45.61933534743202,32.83582089552238
35004225,32,34,0,6,0,0,72,52.77777777777778,15.000000000000002
35004226,165,58,13,66,0,0,302,80.79470198675497,57.664233576642346
35004227,2,54,0,1,0,0,57,5.263157894736848,1.8181818181818188
35004229,72,48,15,22,2,0,159,69.81132075471699,44.827586206896555
35004232,98,34,2,24,1,0,159,78.61635220125787,44.26229508196722
35004234,0,56,0,1,1,0,58,3.4482758620689613,3.4482758620689613
35004236,179,206,14,107,1,0,507,59.368836291913205,37.19512195121951
35004248,204,138,11,75,2,0,430,67.90697674418604,38.93805309734514
35004253,21,15,1,4,0,0,41,63.41463414634146,25
35004259,414,141,12,96,2,0,665,78.796992481203,43.82470119521913
35004263,7,33,0,6,1,0,47,29.78723404255319,17.500000000000004
35004273,342,284,17,173,1,1,818,65.28117359413204,40.33613445378151
35004278,44,9,1,8,1,0,63,85.71428571428572,52.63157894736843
35004285,206,339,19,141,1,0,706,51.98300283286119,32.199999999999996
35004294,96,23,0,22,4,0,145,84.13793103448276,53.06122448979591
35004297,52,333,26,119,2,0,532,37.40601503759399,30.625000000000004
35004303,296,130,23,66,2,2,519,74.95183044315992,41.70403587443946
35004306,11,57,0,7,0,0,75,24,10.9375
35004314,18,68,4,49,0,0,139,51.07913669064747,43.80165289256198
35004315,221,219,21,113,2,0,576,61.97916666666667,38.30985915492958
35004327,471,747,35,314,6,1,1574,52.54129606099111,32.27561196736174
35004338,32,12,0,12,0,0,56,78.57142857142857,50
35004339,246,560,48,346,3,3,1206,53.565505804311776,41.666666666666664
35004340,371,455,38,214,11,3,1092,58.33333333333333,36.89320388349514
35004352,983,1589,122,491,73,5,3263,51.30248237817958,30.30701754385965
35004361,27,20,0,18,0,0,65,69.23076923076923,47.36842105263158
35004362,29,25,4,16,0,1,75,66.66666666666667,45.652173913043484
35004363,49,26,4,22,0,0,101,74.25742574257426,50
35004364,272,357,19,169,2,0,819,56.41025641025641,34.734917733089574
35004365,100,7,0,8,0,0,115,93.91304347826087,53.333333333333336
35004371,1,65,0,1,0,0,67,2.985074626865669,1.5151515151515138
35004374,15,24,6,16,0,0,61,60.65573770491803,47.82608695652174
35004378,29,18,0,2,0,0,49,63.26530612244898,9.999999999999998
35004388,454,851,26,230,3,2,1566,45.65772669220946,23.47122302158273
35004392,164,54,2,14,1,0,235,77.02127659574468,23.943661971830988
35004397,280,240,13,135,0,1,669,64.1255605381166,38.303341902313626
35004406,198,155,12,94,0,0,459,66.23093681917211,40.61302681992337
35004412,141,175,22,129,1,0,468,62.60683760683761,46.48318042813455
35004418,468,556,38,353,2,0,1417,60.762173606210304,41.41201264488936
35004424,271,293,15,109,4,1,693,57.720057720057724,30.568720379146917
35004431,441,581,63,482,3,1,1571,63.01718650541057,48.584070796460175
35004442,5,136,1,3,4,0,149,8.7248322147651,5.555555555555558
35004443,75,169,5,76,0,0,325,48,32.4
35004444,16,28,0,1,0,0,45,37.77777777777778,3.4482758620689613
35004450,36,8,3,5,0,0,52,84.61538461538461,50
35004451,53,11,2,15,0,0,81,86.41975308641976,60.71428571428572
35004455,69,177,6,66,2,0,320,44.6875,29.482071713147405
35004467,78,266,12,112,6,1,475,43.99999999999999,32.99748110831234
35004469,142,52,4,21,2,2,223,76.68161434977578,35.802469135802475
35004479,224,757,34,276,7,0,1298,41.67950693374423,29.51582867783985
35004480,54,228,8,91,0,0,381,40.15748031496062,30.27522935779816
35004492,101,297,20,175,0,1,594,50,39.75659229208925
35004498,65,21,4,15,3,0,108,80.55555555555556,51.162790697674424
35004499,7,28,3,8,2,0,48,41.666666666666664,31.707317073170728
35004500,23,32,0,0,0,0,55,41.81818181818182,0
35004505,7,38,1,6,0,0,52,26.923076923076927,15.555555555555555
35004506,79,31,0,1,0,1,112,72.32142857142857,6.060606060606055
35004508,17,67,1,22,0,0,107,37.383177570093466,25.555555555555554
35004509,80,324,30,145,0,0,579,44.04145077720207,35.07014028056113
35004510,94,180,19,86,1,0,380,52.63157894736843,37.06293706293706
35004511,8,60,2,30,0,0,100,40,34.78260869565217
35004517,47,9,0,0,0,0,56,83.92857142857143,0
35004522,147,390,22,176,2,0,737,47.08276797829036,33.89830508474576
35004524,85,26,5,23,0,0,139,81.29496402877699,51.85185185185186
35004528,35,9,0,3,1,0,48,81.25,30.76923076923077
35004534,478,222,16,148,4,0,868,74.42396313364054,43.07692307692308
35004538,76,27,0,18,1,0,122,77.8688524590164,41.30434782608695
35004541,0,42,0,2,3,0,47,10.63829787234043,10.63829787234043
35004546,190,442,31,219,5,4,891,50.39281705948373,36.947218259629096
35004558,258,143,17,173,4,0,595,75.96638655462185,57.566765578635014
35004561,220,259,28,148,1,0,656,60.518292682926834,40.596330275229356
35004562,6,72,0,1,3,0,82,12.195121951219512,5.263157894736848
35004567,23,35,6,33,0,0,97,63.91752577319587,52.702702702702695
35004568,60,75,2,41,2,0,180,58.33333333333333,37.5
35004571,290,565,23,215,3,0,1096,48.44890510948905,29.900744416873447
35004572,60,23,1,24,1,0,109,78.89908256880733,53.06122448979591
35004575,54,70,7,60,1,1,193,63.730569948186535,49.64028776978417
35004576,43,63,7,35,1,2,151,58.27814569536424,41.666666666666664
35004583,96,144,18,91,1,1,351,58.97435897435898,43.529411764705884
35004595,172,252,32,150,3,0,609,58.62068965517242,42.33409610983981
35004601,238,190,25,122,0,0,575,66.95652173913044,43.62017804154302
35004602,40,13,2,4,0,0,59,77.96610169491525,31.57894736842105
35004608,67,73,14,148,1,0,303,75.9075907590759,69.06779661016948
35004611,76,70,10,74,1,1,232,69.82758620689656,55.12820512820513
35004612,1,32,2,31,0,1,67,52.23880597014925,51.515151515151516
35004613,352,332,52,331,4,1,1072,69.02985074626866,53.888888888888886
35004614,70,60,2,53,0,1,186,67.74193548387098,48.275862068965516
35004625,124,187,21,108,3,0,443,57.787810383747185,41.379310344827594
35004649,306,294,17,193,1,0,811,63.74845869297163,41.78217821782179
35004656,0,55,2,6,0,0,63,12.698412698412698,12.698412698412698
35004662,130,182,11,99,3,0,425,57.1764705882353,38.305084745762706
35004663,23,39,0,18,0,0,80,51.24999999999999,31.57894736842105
35004664,0,56,0,3,3,0,62,9.677419354838712,9.677419354838712
35004670,52,15,0,4,1,0,72,79.16666666666666,25
35004672,7,38,0,6,3,0,54,29.629629629629626,19.14893617021277
35004673,2,44,0,1,0,0,47,6.382978723404253,2.2222222222222254
35004674,433,519,51,429,5,3,1440,63.95833333333334,48.460774577954325
35004682,716,351,45,203,4,0,1319,73.38893100833965,41.7910447761194
35004686,224,237,27,237,0,0,725,67.31034482758619,52.694610778443106
35004693,39,13,0,1,0,0,53,75.47169811320755,7.14285714285714
35004696,61,69,5,24,1,0,160,56.875,30.303030303030297
35004697,35,11,2,24,1,0,73,84.93150684931507,71.05263157894737
35004698,20,47,13,40,2,0,122,61.47540983606557,53.92156862745099
35004699,56,27,4,32,2,1,122,77.8688524590164,59.09090909090908
35004701,57,3,0,0,0,0,60,95,0
35004702,103,45,4,55,1,1,209,78.4688995215311,57.54716981132076
35004704,295,955,85,538,10,1,1884,49.30997876857749,39.899307740717425
35004705,0,69,0,1,4,0,74,6.756756756756754,6.756756756756754
35004707,126,47,8,20,1,0,202,76.73267326732673,38.1578947368421
35004716,13,212,41,171,2,0,439,51.70842824601367,50.23474178403755
35004717,74,24,4,49,0,0,151,84.10596026490066,68.83116883116884
35004718,15,41,8,35,0,0,99,58.58585858585859,51.19047619047619
35004719,24,25,0,12,0,0,61,59.01639344262295,32.432432432432435
35004720,94,40,6,60,0,1,201,80.09950248756219,62.616822429906534
35004721,99,37,4,36,1,0,177,79.09604519774011,52.56410256410257
35004722,83,28,19,67,0,0,197,85.78680203045685,75.43859649122807
35004728,386,232,22,176,2,1,819,71.67277167277167,46.4203233256351
35004732,44,15,4,13,0,0,76,80.26315789473684,53.125
35004736,381,779,73,653,5,1,1892,58.826638477801275,48.44473858371939
35004737,16,64,2,43,0,0,125,48.8,41.28440366972477
35004741,143,352,35,226,3,2,761,53.74507227332457,43.042071197411005
35004742,116,50,0,30,0,0,196,74.48979591836735,37.5
35004743,25,46,4,25,4,0,104,55.769230769230774,41.77215189873418
35004744,189,36,8,50,0,0,283,87.27915194346289,61.702127659574465
35004749,52,29,1,18,0,0,100,71,39.583333333333336
35004751,70,98,5,23,1,0,197,50.25380710659899,22.83464566929134
35004752,331,51,0,35,0,0,417,87.76978417266187,40.69767441860465
35004753,244,228,20,116,4,0,612,62.745098039215684,38.04347826086957
35004765,189,177,14,102,2,1,485,63.50515463917525,40.202702702702695
35004768,95,20,0,2,0,0,117,82.9059829059829,9.090909090909093
35004777,318,518,47,258,7,6,1154,55.11265164644714,38.038277511961724
35004781,69,169,23,227,2,0,490,65.51020408163265,59.857482185273156
35004782,53,45,7,54,0,0,159,71.69811320754718,57.54716981132076
35004783,231,146,15,176,1,0,569,74.34094903339192,56.80473372781065
35004784,94,44,3,34,0,0,175,74.85714285714286,45.67901234567901
35004785,112,169,17,139,0,2,439,61.50341685649203,48.318042813455655
35004786,138,66,7,59,0,1,271,75.64575645756457,50.37593984962406
35004789,91,134,10,56,2,0,293,54.266211604095574,33.66336633663366
35004790,184,312,30,114,11,1,652,52.14723926380368,33.333333333333336
35004791,75,45,2,31,0,0,153,70.58823529411764,42.307692307692314
35004792,185,123,9,281,0,0,598,79.4314381270903,70.2179176755448
35004793,47,51,2,51,0,4,155,67.09677419354838,52.77777777777778
35004796,41,19,1,3,1,0,65,70.76923076923076,20.833333333333336
35004797,36,29,2,12,0,0,79,63.29113924050633,32.55813953488372
35004798,73,29,5,26,0,0,133,78.19548872180451,51.66666666666666
35004799,223,84,1,22,0,0,330,74.54545454545455,21.495327102803742
35004801,20,39,0,3,4,0,66,40.90909090909091,15.217391304347828
35004807,378,749,67,484,8,1,1687,55.601659751037346,42.78074866310161
35004819,157,175,22,80,0,1,435,59.77011494252873,37.05035971223022
35004820,49,112,12,56,3,0,232,51.72413793103448,38.79781420765027
35004832,388,856,67,267,27,1,1606,46.699875466998755,29.720853858784892
35004835,11,142,0,7,3,0,163,12.88343558282209,6.578947368421051
35004836,17,25,1,16,0,0,59,57.6271186440678,40.476190476190474
35004838,19,72,5,53,0,0,149,51.67785234899329,44.61538461538461
35004840,26,45,6,56,0,0,133,66.16541353383458,57.94392523364487
35004842,104,56,2,35,4,2,203,72.41379310344827,43.43434343434344
35004843,127,142,6,66,0,4,345,58.84057971014494,34.862385321100916
35004844,120,138,7,43,0,0,308,55.1948051948052,26.595744680851062
35004845,114,259,9,215,1,1,599,56.761268781302164,46.597938144329895
35004846,84,55,2,19,2,0,162,66.0493827160494,29.487179487179482
35004848,91,22,2,20,0,0,135,83.7037037037037,50
35004854,19,57,0,6,2,0,84,32.14285714285714,12.307692307692308
35004856,98,120,15,75,1,0,309,61.165048543689316,43.127962085308056
35004857,59,32,1,34,1,0,127,74.80314960629921,52.94117647058824
35004858,14,56,1,1,1,0,73,23.28767123287672,5.0847457627118615
35004859,118,110,5,35,0,0,268,58.95522388059702,26.66666666666667
35004860,52,19,1,13,1,0,86,77.90697674418605,44.11764705882353
35004865,116,300,13,52,1,2,484,38.01652892561983,18.478260869565222
35004866,153,47,16,56,0,0,272,82.72058823529412,60.504201680672274
35004867,18,34,4,46,2,0,104,67.3076923076923,60.46511627906976
35004868,433,496,56,584,3,0,1572,68.44783715012723,56.453028972783144
35004869,81,22,0,8,0,0,111,80.18018018018019,26.66666666666667
35004873,78,187,11,74,3,0,353,47.02549575070821,31.999999999999996
35004881,354,227,36,303,0,0,920,75.32608695652175,59.8939929328622
35004893,92,179,12,68,0,1,352,49.14772727272727,31.153846153846153
35004900,624,262,28,200,0,0,1114,76.48114901256733,46.53061224489796
35004911,164,386,24,245,0,1,820,52.926829268292686,41.15853658536586
35004919,69,8,0,0,0,0,77,89.6103896103896,0
35004923,371,648,87,587,5,1,1699,61.8599175985874,51.20481927710843
35004933,16,68,0,5,0,0,89,23.59550561797753,6.849315068493156
35004935,20,300,47,279,5,0,651,53.91705069124424,52.45641838351822
35004947,98,449,44,533,1,0,1125,60.08888888888888,56.28042843232717
35004959,377,157,13,129,2,0,678,76.84365781710915,47.840531561461795
35004960,394,365,29,286,1,1,1076,66.07806691449814,46.48093841642229
35004963,558,172,38,198,2,0,968,82.23140495867769,58.04878048780488
35004964,36,113,3,3,4,2,161,29.81366459627329,9.599999999999998
35004970,58,0,0,0,0,0,58,100,NaN
35004971,4,57,3,12,0,0,76,25,20.833333333333336
35004972,217,152,11,104,1,0,485,68.65979381443299,43.28358208955224
35004973,4,78,0,1,1,0,84,7.14285714285714,2.500000000000002
35004984,321,566,49,319,6,3,1264,55.22151898734178,39.978791092258746
35004991,74,307,2,6,6,0,395,22.278481012658226,4.361370716510904
35004996,217,327,37,288,1,1,871,62.4569460390356,50
35005001,10,174,2,14,5,0,205,15.121951219512198,10.769230769230765
35005009,295,362,44,385,3,0,1089,66.7584940312213,54.408060453400495
35005010,319,713,68,467,4,5,1576,54.758883248730974,43.27764518695306
35005022,456,232,26,165,2,1,882,73.69614512471657,45.539906103286384
35005029,19,26,4,15,0,0,64,59.375,42.22222222222223
35005033,25,24,3,22,0,0,74,67.56756756756756,51.02040816326531
35005034,397,674,53,512,2,2,1640,58.902439024390254,45.77634754625905
35005035,75,64,10,112,0,0,261,75.47892720306514,65.59139784946237
35005036,152,18,2,51,0,0,223,91.92825112107623,74.64788732394366
35005042,48,12,2,15,0,0,77,84.4155844155844,58.62068965517242
35005043,26,20,4,14,0,0,64,68.75,47.36842105263158
35005044,105,26,3,11,2,0,147,82.31292517006803,38.095238095238095
35005045,96,42,3,42,0,0,183,77.04918032786885,51.72413793103448
35005046,247,372,67,414,0,0,1100,66.18181818181819,56.38921453692849
35005047,2,42,0,0,0,0,44,4.545454545454541,0
35005048,6,55,0,0,0,0,61,9.836065573770492,0
35005049,41,12,2,25,0,0,80,85,69.23076923076923
35005058,392,160,21,136,1,3,713,77.55960729312763,50.155763239875384
35005061,268,410,42,301,10,2,1033,60.309777347531465,46.40522875816993
35005067,204,79,3,128,0,0,414,80.91787439613528,62.38095238095238
35005068,40,19,4,34,0,0,97,80.41237113402062,66.66666666666667
35005069,92,39,6,28,1,0,166,76.50602409638554,47.297297297297305
35005071,383,381,41,269,5,2,1081,64.75485661424607,45.41547277936962
35005073,86,25,2,78,0,0,191,86.91099476439791,76.19047619047619
35005074,46,28,0,17,1,2,94,70.2127659574468,41.666666666666664
35005076,53,45,3,73,4,2,180,75,64.56692913385827
35005078,96,49,8,41,1,0,195,74.87179487179488,50.5050505050505
35005079,92,44,13,74,1,1,225,80.44444444444444,66.9172932330827
35005080,59,12,0,34,0,0,105,88.57142857142857,73.91304347826086
35005081,16,20,0,16,0,0,52,61.53846153846154,44.44444444444444
35005082,98,93,7,53,1,0,252,63.095238095238095,39.6103896103896
35005083,189,440,27,199,1,2,858,48.71794871794872,34.23019431988041
35005084,151,44,7,27,0,1,230,80.8695652173913,44.30379746835443
35005086,80,22,2,14,0,0,118,81.35593220338984,42.10526315789473
35005087,44,31,1,19,0,0,95,67.36842105263158,39.21568627450981
35005095,513,417,63,404,2,2,1401,70.2355460385439,53.04054054054055
35005098,50,18,1,8,1,0,78,76.92307692307692,35.71428571428571
35005099,175,61,2,53,3,1,295,79.3220338983051,49.16666666666667
35005100,111,50,3,86,0,1,251,80.0796812749004,64.28571428571428
35005102,197,128,7,39,1,0,372,65.59139784946237,26.857142857142858
35005103,97,47,4,94,0,0,242,80.57851239669421,67.58620689655173
35005104,105,40,3,77,1,0,226,82.30088495575221,66.94214876033058
35005105,42,22,4,64,0,0,132,83.33333333333334,75.55555555555556
35005106,23,82,9,128,1,1,244,66.39344262295081,62.89592760180995
35005107,169,13,3,44,0,0,229,94.32314410480349,78.33333333333333
